user_id,year_of_birth,gender,region,living_standards_measure,highest_education,employment,internet_access,cable_tv_subscription,survey_completion,survey_participation_consent,bank_account,bank,last_interaction_with_bank,likelihood_to_recommend,comment_on_why,themes,start_time(GMT),time_of_last_update(GMT)
2266774,1994,Male,nyanza,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,7,Good Customer service,service,55:14.6,00:04.5
2266204,1994,Male,riftvalley,13 to 17,Completed University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,National Bank,Mobile banking,8,It has little amount of transaction,account,55:14.6,33:36.9
2265287,1992,Female,central,13 to 17,Completed College,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,55:14.8,00:09.7
1197280,1992,Male,nairobi,9 to 12,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,02:29.2,00:09.5
2274606,1992,Female,eastern,NA,NA,Other/Unemployed,Yes,NA,FINISHED,YES,Yes,Co-operative,ATM,10,Don''t have any reason,,02:29.3,37:03.0
2270898,1996,Female,central,9 to 12,Completed College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,02:29.4,00:09.6
2266014,1964,Female,western,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,02:29.7,00:08.7
98389,1989,Male,nyanza,13 to 17,Completed Uni,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,02:29.8,00:09.5
2266438,1991,Male,nairobi,5 to 8,Completed Secondary,Non-skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,02:30.0,00:09.7
1182055,1996,Female,central,13 to 17,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Internet banking,8,Good service,service,02:30.2,30:50.7
2303479,1996,Male,riftvalley,5 to 8,Completed Primary,Student,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,9,The have excellent customer care services,service,02:30.2,44:24.2
2292071,1997,Male,nairobi,1 to 4,In Uni,Student,NA,NA,TIMEDOUT,-,-,-,-,-,-,,00:03.8,00:07.1
2264392,1985,Male,nairobi,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Co-operative,Bank agent/ agency banking,6,Their service is not bad,service,00:03.8,19:21.5
2273926,1992,Male,nairobi,5 to 8,NA,NA,NA,NA,TIMEDOUT,-,-,-,-,-,-,,00:03.8,00:04.0
2290130,1993,Female,nairobi,5 to 8,Completed Secondary,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:04.1,00:04.1
2302819,1994,Male,riftvalley,9 to 12,Some University,Street or Market Seller,Yes,No,FINISHED,YES,Yes,Co-operative,Customer service desk/ enquiries,9,It''s services are very fast and Free,"rates/charges,service,speed/efficiency",00:04.1,05:51.6
2300123,1950,Male,riftvalley,5 to 8,Some Primary,Farm owner,Yes,No,FINISHED,YES,No,-,-,-,-,,00:04.2,07:18.9
2264612,1990,Female,central,NA,NA,Student,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,00:04.2,00:06.8
2298268,1995,Male,riftvalley,NA,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,It operates 24hrs,,00:04.5,17:30.6
2303279,1993,Male,riftvalley,13 to 17,Some University,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:04.8,00:07.1
2275330,1992,Male,coast,9 to 12,Completed College,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,6,"I have recommended it as the good banking site since I used to use mobile banking, ATM, internet","accessibility,atm,mobile_banking,online_banking",00:04.8,10:33.2
2302345,1972,Male,nyanza,1 to 4,Completed Primary,Street or Market Seller,No,No,FINISHED,YES,No,-,-,-,-,,19:18.9,53:40.6
2266597,1994,Male,riftvalley,9 to 12,Completed College,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Other,Other,8,Good customer service and welcoming,service,19:19.4,41:10.4
2272195,1994,Male,riftvalley,9 to 12,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,19:19.4,00:18.5
2302874,1992,Male,riftvalley,9 to 12,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,19:19.4,00:18.4
2265821,1995,Male,riftvalley,5 to 8,Some University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,19:19.4,00:18.5
2265968,1992,Male,western,9 to 12,Completed University,Farm owner,Yes,No,FINISHED,YES,Yes,Co-operative,Mobile banking,8,0 charges for withdrawals,,19:19.5,24:30.0
2279485,1967,Female,eastern,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,19:19.7,00:18.5
2272816,1996,Female,nairobi,13 to 17,Completed Primary,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,19:19.8,00:18.3
2289757,1994,Male,nyanza,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,ATM,8,"Hospitable staff, affordable interest rates and easily accessible","accessibility,rates/charges",19:19.8,23:20.0
2273232,1992,Male,western,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,10,Quick and customer centered,"service,speed/efficiency",19:19.9,24:12.5
2305624,1975,Male,western,9 to 12,Completed College,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Teller or Branch transactions,9,kcb is the best,,19:19.9,20:08.5
2270022,1995,Male,nairobi,5 to 8,Completed College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,19:20.1,00:18.4
2265270,1990,Male,riftvalley,9 to 12,Completed College,Farm owner,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,9,Efficiency,speed/efficiency,19:20.1,19:03.6
2283799,1989,Male,riftvalley,13 to 17,Completed Primary,Own Business,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,19:20.1,00:18.8
2294883,1994,Female,nairobi,NA,NA,Student,NA,NA,FINISHED,YES,No,-,-,-,-,,25:41.0,26:26.5
2271867,1990,Female,central,NA,NA,Own Business,Yes,NA,OPTOUT,NO,-,-,-,-,-,,25:41.1,00:00.0
2304444,1995,Male,central,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,National Bank,Teller or Branch transactions,7,You require your branch where you registratered for transacyions. They Don''t have biometric scanner yo verify the customer,"facilities,service",25:41.1,20:43.8
2265758,1990,Female,riftvalley,5 to 8,NA,NA,NA,NA,FINISHED,YES,Yes,KCB,ATM,10,Thanks,,25:41.2,44:24.6
2273572,1996,Female,nyanza,13 to 17,NA,NA,Yes,NA,FINISHED,YES,Yes,KCB,ATM,10,There is no storage charges if you have your saved your money there and the transaction cost is not that high.,account,25:41.2,34:21.3
2290137,1989,Male,nairobi,13 to 17,Completed PostGrad,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,25:41.4,00:18.5
2293436,1976,Female,central,9 to 12,Completed College,Farm owner,Yes,No,TIMEDOUT,YES,Yes,Equity,-,-,-,,25:41.5,00:18.5
2303685,1984,Male,riftvalley,NA,NA,Other/Unemployed,No,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,8,Caring bank,,25:41.5,49:55.6
2274226,1990,Male,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,Reliability,accessibility,25:41.6,35:14.5
2266161,1994,Male,central,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,25:41.6,00:18.5
2276950,1993,Male,nyanza,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,6,Its services are cheap,"rates/charges,service",25:41.6,30:45.2
2274049,1991,Female,nyanza,NA,NA,Skilled worker,Yes,Yes,TIMEDOUT,YES,-,-,-,-,-,,25:41.8,00:18.5
2273008,1995,Female,nyanza,13 to 17,Some University,Student,Yes,Yes,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Their services are in another level,service,25:41.8,02:10.5
2283646,1991,Male,nyanza,5 to 8,Completed College,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,25:41.9,35:13.2
2303322,1985,Female,riftvalley,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,6,Fair,,25:41.9,56:59.2
2285349,1995,Female,western,9 to 12,Some University,Student,Yes,Yes,OPTOUT,NO,-,-,-,-,-,,25:41.9,00:00.0
169237,1992,Female,nairobi,13 to 17,Completed University,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,25:42.1,00:18.5
2274549,1996,Male,nairobi,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,"According to my experience, Equity has the best customer service",service,25:42.1,33:53.9
2294171,1994,Male,nairobi,9 to 12,Completed College,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:02.7,00:37.8
2303833,1990,Male,riftvalley,9 to 12,Completed University,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:02.7,00:36.7
2303627,1992,Male,eastern,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,ATM,7,Quality service,service,00:03.3,05:09.4
779885,1993,Male,nairobi,9 to 12,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:03.7,00:36.7
2281204,1994,Male,riftvalley,5 to 8,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:02.9,00:17.5
2289272,1995,Female,riftvalley,9 to 12,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,00:02.9,01:34.2
2310321,1993,Male,central,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,Mobile banking,10,Quality services and easy accessibility,"accessibility,service,speed/efficiency",00:02.9,24:47.7
2274637,1996,Male,riftvalley,13 to 17,Completed College,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:02.9,00:18.0
2298330,1995,Male,eastern,9 to 12,Some University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:03.2,00:17.5
2265607,1995,Female,Coast,13 to 17,Completed Secondary,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:03.5,00:18.0
1721434,1989,Male,riftvalley,9 to 12,Completed PostGrad,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:03.5,00:18.1
2272899,1997,Male,coast,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:03.6,00:17.5
2292354,1992,Female,nairobi,9 to 12,Completed College,Skilled worker,Yes,Yes,FINISHED,YES,No,-,-,-,-,,00:03.9,14:01.0
2274309,1995,Male,riftvalley,5 to 8,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:04.0,00:18.0
2273574,1989,Female,riftvalley,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,00:04.0,57:19.9
2265243,1977,Female,riftvalley,9 to 12,Some University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:04.0,00:17.9
2264364,1990,Male,central,5 to 8,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,7,They''re somehow fast and convinient,"accessibility,speed/efficiency",00:03.1,06:41.7
2283837,1995,Male,western,NA,NA,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:03.1,00:18.0
2281782,1992,Male,eastern,9 to 12,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,10,Prompt service,"service,speed/efficiency",00:03.4,03:02.2
2281767,1992,Female,coast,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,10,"Efficient, good customer service","service,speed/efficiency",00:04.2,03:40.0
2300010,1993,Male,riftvalley,9 to 12,Completed Secondary,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,"Security for my finances in the bank is guaranteed , interest rates for saving and loans are customer friendly","rates/charges,security,service,staff",00:04.2,04:01.1
1343854,1992,Male,nairobi,13 to 17,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,ATM,6,Good services,service,00:04.2,52:17.7
865080,1994,Female,riftvalley,9 to 12,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:03.8,00:25.0
2266318,1993,Male,central,NA,Completed PostGrad,Student,Yes,No,FINISHED,YES,Yes,Other,Mobile banking,9,Friendly and easy charges,"rates/charges,speed/efficiency,staff",00:04.2,26:07.5
2274115,1992,Male,nyanza,13 to 17,Completed University,Street or Market Seller,Yes,Yes,FINISHED,YES,Yes,Co-operative,Internet banking,9,Robust services and friendly pesonnel,"service,staff",00:04.2,34:01.9
2283788,1990,Male,riftvalley,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,8,Excellent customer service and withdrawal too fast,"account,service,speed/efficiency",00:04.4,02:33.7
536745,1993,Male,nairobi,5 to 8,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,00:04.4,00:26.4
2191383,1994,Female,riftvalley,13 to 17,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,10,Efficient and reliable,speed/efficiency,06:04.1,10:30.0
2264733,1991,Female,central,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Co-operative,ATM,8,Their customer care are ready to help,service,06:04.1,12:07.6
2296570,1995,Female,central,5 to 8,Some University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,7,Good customers service,service,06:05.0,29:54.4
2303977,1991,Female,eastern,9 to 12,Completed PostGrad,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,06:05.1,00:08.4
2275484,1987,Male,nairobi,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,4,8,,06:06.2,15:23.1
2279955,1998,Male,central,1 to 4,None,Student,No,No,TIMEDOUT,-,-,-,-,-,-,,06:06.4,00:08.4
2267546,1995,Female,eastern,9 to 12,University Student,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,The whole process was smooth and I liked it,,06:06.5,38:53.4
2294247,1990,Male,riftvalley,NA,NA,Farm owner,Yes,NA,FINISHED,YES,Yes,Equity,ATM,10,None,,00:04.8,42:10.9
2284202,1992,Male,riftvalley,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:05.0,00:04.6
997174,1993,Male,nairobi,9 to 12,NA,NA,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,5,Kcb banking halls is very congested,accessibility,00:05.0,42:02.0
2283810,1991,Male,central,9 to 12,Completed Secondary,Skilled worker,Yes,No,FINISHED,YES,Yes,I&M,ATM,10,Convinience,accessibility,00:05.7,15:30.0
2273668,1995,Male,riftvalley,5 to 8,NA,NA,NA,NA,FINISHED,YES,Yes,Equity,Mobile banking,5,It gives me what I basically need,,00:06.5,02:51.5
2266556,1994,Female,central,9 to 12,Completed PostGrad,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,8,The rates are low and the bank is available in most places of the country.,rates/charges,00:06.5,06:33.4
2266574,1994,Female,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.6,00:04.8
2273419,1974,Female,nyanza,5 to 8,Completed Uni,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,7,Better services,service,00:06.6,32:43.8
2289619,2001,Female,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,No,-,-,-,-,,00:08.4,11:10.0
2272938,1994,Male,nyanza,9 to 12,Completed College,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,Easy to access it''s services even through mobile banking,"accessibility,mobile_banking,service,speed/efficiency",00:08.4,15:35.8
2266658,1990,Male,central,9 to 12,Some University,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,00:08.6,00:50.5
2269568,1972,Female,riftvalley,9 to 12,Completed Primary,Other/Unemployed,Yes,Yes,FINISHED,YES,No,-,-,-,-,,00:08.7,24:27.2
2298261,1993,Female,western,5 to 8,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,It is available in every place and charge rates are fair,rates/charges,00:08.7,03:45.8
2293703,1989,Male,riftvalley,9 to 12,Some University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:08.7,00:04.6
2285350,1992,Male,nairobi,9 to 12,Completed College,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:04.1,00:06.7
2284277,1994,Male,coast,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,7,They good,,00:04.4,03:10.7
2281440,1996,Male,riftvalley,1 to 4,University Student,Student,No,No,FINISHED,YES,Yes,National Bank,ATM,5,They are not best not poor,,00:04.8,06:40.2
2267434,1994,Female,riftvalley,5 to 8,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:04.8,00:06.5
2273034,1992,Male,nyanza,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,10,It has good customer service,service,00:05.0,04:55.5
2273433,1973,Male,eastern,9 to 12,None,Own Business,Yes,No,FINISHED,YES,No,-,-,-,-,,00:05.3,36:25.4
2280849,1972,Female,western,9 to 12,Completed College,Farm owner,Yes,No,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,8,There services are legitimate,service,00:06.0,24:56.9
2265765,1974,Female,nyanza,NA,NA,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:06.8,00:06.5
484080,1974,Male,nairobi,NA,NA,NA,NA,NA,TIMEDOUT,-,-,-,-,-,-,,00:06.8,00:06.8
2310520,1992,Male,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:06.8,00:06.8
334406,1985,Female,nairobi,13 to 17,Completed College,Own my own company,Yes,Yes,FINISHED,YES,Yes,Barclays,Teller or Branch transactions,9,Good customer service,service,00:06.8,43:57.2
2274159,1995,Male,eastern,9 to 12,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Standard Chartered,ATM,9,It''s secure n fast,"security,speed/efficiency",00:06.8,02:28.2
2270399,1989,Male,central,NA,NA,Other/Unemployed,Yes,NA,FINISHED,YES,Yes,KCB,Teller or Branch transactions,2,Very fast and no limit,speed/efficiency,00:07.2,51:10.4
2279720,1994,Male,nairobi,9 to 12,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:05.8,00:04.7
2273201,1995,Male,nyanza,9 to 12,Completed Primary,Farm owner,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,Their services are atleast,service,00:06.2,08:16.2
2169319,1998,Female,eastern,13 to 17,University Student,Student,Yes,No,FINISHED,YES,Yes,Other,Teller or Branch transactions,8,Fast services,"service,speed/efficiency",00:06.8,13:12.1
2273766,1995,Male,central,9 to 12,Completed College,Non-skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,8,1,,00:07.8,34:38.7
2292491,1995,Male,nyanza,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,Very reliable bank services,"service,speed/efficiency",00:08.5,15:20.0
2265003,1993,Male,riftvalley,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Their services are good,service,00:08.6,08:27.6
2280006,1993,Male,western,5 to 8,Completed College,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:08.8,00:04.7
1314332,1994,Male,nairobi,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,00:09.5,00:04.7
303715,1990,Male,riftvalley,13 to 17,Completed Primary,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,This is because it is readily available,,00:09.6,16:35.8
2289546,1990,Male,nairobi,5 to 8,Completed College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:09.7,00:04.7
2283942,1986,Male,western,13 to 17,Some University,Farm owner,Yes,Yes,FINISHED,YES,Yes,National Bank,Teller or Branch transactions,1,3,,00:09.7,27:27.2
2264575,1991,Male,nairobi,9 to 12,Completed College,Own Business,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:09.8,00:04.7
2292334,1994,Female,nairobi,9 to 12,Completed University,Street or Market Seller,Yes,No,TIMEDOUT,-,-,-,-,-,-,,10:56.9,00:03.5
2302453,1987,Male,riftvalley,13 to 17,Completed Primary,Farm owner,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,10:57.2,00:03.5
2265899,1995,Male,central,9 to 12,Completed College,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Co-operative,Mobile banking,8,Fast services and affordable loans,"rates/charges,service,speed/efficiency",10:57.2,14:10.3
2268567,1993,Male,western,NA,NA,Student,Yes,NA,FINISHED,YES,Yes,Equity,Mobile banking,8,Easy to transact with equitel line...frauders are more,speed/efficiency,10:57.4,13:41.6
2277713,1987,Male,nyanza,13 to 17,Completed Secondary,Own Business,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,10:57.5,00:03.5
2279899,1993,Male,central,13 to 17,Completed University,Own Business,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,10:57.7,00:03.5
2265551,1995,Female,riftvalley,9 to 12,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,9,It has great services and also it has a lot of branches and agents all over the country,"facilities,service,staff",10:57.7,14:10.0
2273228,1993,Male,nairobi,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Co-operative,Mobile banking,8,Not complex and User friendly,staff,10:57.9,37:04.2
2266644,1992,Female,eastern,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,10:57.9,00:03.5
2270881,1994,Male,riftvalley,13 to 17,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,10:58.0,00:03.5
2277576,1993,Male,riftvalley,5 to 8,Completed Secondary,Skilled worker,Yes,No,FINISHED,YES,No,-,-,-,-,,00:02.8,42:48.9
2300355,1972,Male,western,9 to 12,Completed Primary,Farm owner,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:02.9,00:03.9
2289478,1988,Male,riftvalley,9 to 12,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:02.9,00:03.9
2279583,1993,Female,nairobi,13 to 17,Completed University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Co-operative,Bank agent/ agency banking,10,It is cost effective withdrawing money,,00:02.9,01:53.2
2289262,1989,Male,riftvalley,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,9,Easy accessibility,"accessibility,speed/efficiency",00:03.3,08:33.6
2274233,1991,Female,nyanza,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,They are widely spreaded,,00:03.4,45:56.0
2300588,1989,Male,riftvalley,9 to 12,Completed College,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,10,10,,00:03.4,23:58.0
171489,1970,Female,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,9,The service is satisfactory,service,00:03.6,44:21.9
1758117,1992,Male,nairobi,13 to 17,Completed University,Own Business,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:03.7,00:03.9
